Volume,Radius,X,Y,friends_100,friends_250,friends_500,friends_1000
876,14.9355806126712,8099.3595890411,11794.9726027397,2,6,39,129
1050,16.3517676229325,8101.69333333333,11927.6952380952,2,6,26,129
832,14.5556538926951,8260.09254807692,11890.2163461538,1,7,49,129
648,12.8456936363,8578.36265432099,11666.7052469136,7,22,57,129
803,14.2997297486514,8591.84931506849,11638.2391033624,5,20,53,129
776,14.057267776595,21085.9755154639,34387.0644329897,7,29,57,128
385,9.90148700673831,23862.1116883117,31211.0571428571,5,17,50,128
202,7.17209018399104,33545,22596.5,9,23,49,128
868,14.8672251938963,43104.0841013825,15872.3076036866,4,8,34,128
807,14.3353012706485,43629.5229244114,15221.9665427509,3,6,29,128
662,12.9837173306775,43636.4848942598,15873.2930513595,9,41,87,128
703,13.3797414022007,43684.972972973,15766.173541963,8,39,94,128
311,8.89918533813782,43753.5273311897,15483.501607717,2,22,70,128
1046,16.3205916791823,10865.6089866157,14733.5554493308,7,35,80,128
657,12.9345922308436,10876.0943683409,14773.4414003044,6,35,79,128
962,15.6515586574323,11642.998960499,11457.9958419958,3,21,70,128
623,12.5954613759878,11923.823434992,12166.8908507223,2,5,19,128
616,12.5245004655424,21054.9090909091,34372.6314935065,6,34,57,127
3687,30.6412604226345,21145.8771358828,34511.9590452943,5,19,48,127
884,15.0036246123787,22000.4321266968,33240.1798642534,8,25,61,127
382,9.8628343399738,23966.8586387435,31238.722513089,4,22,55,127
2213,23.7389094631532,24018.5273384546,30316.8219611387,5,22,35,127
326,9.11126875450026,24095,31260.5,5,17,59,127
635,12.716187407449,24169.1622047244,31256.2236220472,3,16,57,127
4452,33.6703503194159,24520.7329290207,31194.0514375562,1,12,37,127
96,4.94430978589683,24667.28125,30424.6041666667,5,18,56,127
110,5.29256742840123,24689.4454545455,30434.3545454545,3,19,54,127
643,12.7960386625292,43514.4836702955,16038.4618973561,5,26,61,127
418,10.3171132561322,43557.9449760766,16005.6650717703,7,31,66,127
360,9.57461472963438,43674.7083333333,15847.8555555556,11,43,90,127
8304,45.9847391630762,43731.306960501,15684.328155106,2,36,97,127
607,12.4326698955152,43696.3723228995,15809.6771004942,9,42,91,127
262,8.168093544036,43757.5,15603,6,29,90,127
370,9.70668461991024,11087.2945945946,14986.9081081081,3,14,59,127
769,13.9937215200342,11503.6697009103,14606.2756827048,3,27,71,127
829,14.5293880296828,11520.8431845597,14657.6646562123,5,23,63,127
787,14.1565498742213,11691.2757306226,11460.1359593393,4,22,71,127
764,13.94815408703,11816.5863874346,12193.3534031414,3,5,24,127
1395,18.8476479429427,11854.3734767025,12178.876702509,4,5,25,127
935,15.4303530376163,8423.11871657754,11584.8128342246,5,17,64,127
656,12.9247448048019,8554.625,11741.1417682927,7,27,57,127
499,11.2725022317394,8573.07014028056,11707.7995991984,7,23,56,127
691,13.2650557888913,11818.2619392185,11558.3024602026,4,9,32,127
1189,17.4004702160034,11838.1740958789,11625.8006728343,2,12,41,127
1445,19.1824458406237,11881.2802768166,11520.3868512111,4,9,28,127
777,14.0663223783562,11950.2355212355,11571.3552123552,2,10,32,127
886,15.0205874494665,12002.0361173815,11642.6365688488,1,12,34,127
322,9.05519887583616,21035.2701863354,35314.2577639752,4,19,55,126
1710,20.8673890149061,21149.7959064327,34455.2339181287,4,24,51,126
775,14.0482073388013,21958.7548387097,33183.3432258064,4,22,48,126
604,12.4019086032759,23649.8145695364,31355.4933774834,1,4,30,126
1088,16.6450270331523,24056.25,30268.8676470588,8,21,36,126
235,7.73577782789505,24429.4255319149,31239.9319148936,6,10,39,126
521,11.5183141371211,33057.3570057582,22609.7984644914,2,3,26,126
1193,17.4297147243955,33203.0821458508,22146.5289186924,6,11,31,126
442,10.6091647057904,34030.5158371041,21983.7986425339,6,25,74,126
604,12.4019086032759,43613.6970198675,15964.2566225166,7,36,76,126
485,11.1132459632328,43649.2432989691,15920.1979381443,7,40,83,126
521,11.5183141371211,43709.6871401152,15844.1305182342,11,42,91,126
485,11.1132459632328,43780.212371134,15577.0948453608,6,24,84,126
276,8.38348512668693,43781.5,15612,6,29,88,126
623,12.5954613759878,10771.7640449438,14641.8988764045,4,29,68,126
928,15.3724838429854,10796.849137931,14753.5528017241,8,32,71,126
697,13.3225220035878,10795.8134863702,14711.7073170732,7,32,72,126
872,14.9014420980592,10827.9610091743,14800.3463302752,8,36,71,126
2879,27.0763980222353,10865.6304272317,14844.3122612018,5,30,70,126
505,11.3400702827739,11493.9584158416,14501.2297029703,5,32,71,126
717,13.5123110797162,11855.8368200837,11523.8270571827,5,24,61,126
605,12.4121708380506,17575.8214876033,8037.29586776859,9,22,37,126
856,14.7640986876497,8584.83878504673,11567.0327102804,3,20,49,126
860,14.7985540406638,11824.9104651163,11518.961627907,3,8,30,126
1301,18.2015639311596,11928.9754035357,11695.6710222905,2,12,41,126
560,11.9416426428837,20844.8642857143,34155.0339285714,6,23,58,125
3427,29.5411303771789,21000.5850598191,35243.9830755763,5,15,50,125
4241,32.862771974445,21069.1881631691,34538.0393775053,4,19,48,125
401,10.1051378757422,21996.4788029925,33208.2219451372,8,23,59,125
369,9.69355860360141,22034,33259,8,27,64,125
1021,16.124376423134,23529.6336924584,31583.1733594515,4,11,22,125
801,14.2819107638499,24716.9475655431,31104.6342072409,4,6,24,125
339,9.29115929973456,33066.017699115,22583.4247787611,2,3,28,125
1591,20.1282096356017,33183.7272155877,22219.4016341923,6,10,38,125
762,13.929885377046,43678.2769028871,15222.4895013123,3,7,30,125
858,14.7813364036055,43696.5151515152,15903.0827505828,10,42,87,125
581,12.1634877850979,43812.239242685,15530.2013769363,8,27,77,125
985,15.8375563239039,11479.4558375635,14432.1593908629,6,28,69,125
370,9.70668461991024,17693,9189.5,4,11,31,125
11984,55.242198913704,25485.4498497997,35646.0196094793,1,5,28,125
858,14.7813364036055,8139.72494172494,11972.6445221445,2,5,31,125
715,13.4934522972117,8274.67832167832,11615.4853146853,1,12,70,125
956,15.6026728784963,8287.51987447699,11974.1223849372,1,10,46,125
873,14.9099840546782,8462.01145475372,11552.7617411226,4,19,61,125
580,12.153015559493,21399.7517241379,35365.7068965517,2,10,42,124
1552,19.879978739571,23351.3988402062,31538.7951030928,1,5,38,124
3596,30.2607647056965,33163.8868186874,22099.5122358176,4,11,23,124
455,10.7640512155461,33139.3450549451,22179.5032967033,4,11,21,124
582,12.1739510023317,43741.3213058419,15818.1666666667,8,44,91,124
1023,16.1401614258599,43829.8699902248,15576.5278592375,9,25,80,124
791,14.1924802616422,43825.8217446271,15615.2882427307,10,30,83,124
18132,67.9505399906991,10942.9877013016,14934.8615155526,1,22,68,124
968,15.7002922221444,11047.3212809917,11804.8780991736,3,8,37,124
1193,17.4297147243955,11355.461860855,14266.0217937972,5,20,63,124
830,14.5381485900385,11549.5903614458,14599.9337349398,6,21,60,124
779,14.0844141187959,11578.3157894737,14681.0346598203,5,13,52,124
453,10.7403679058497,11833.9381898455,11477.0022075055,5,24,62,124
814,14.3973399585786,11873.8882063882,11498.8058968059,5,23,59,124
546,11.791427321791,17735.3956043956,9159.96336996337,4,10,30,124
825,14.4942928382623,8372.54181818182,11556.696969697,3,15,65,124
626,12.6257511064032,8561.81469648562,11776.1373801917,7,26,54,124
840,14.6254655828629,8599.09880952381,11740.4202380952,8,27,55,124
585,12.2052868353847,20821.6615384615,34120.317948718,7,21,54,123
3979,31.8314943051727,21085.1902488062,34450.6391053028,7,28,54,123
335,9.23618154310838,21797.6029850746,34145.7253731343,2,11,31,123
352,9.46763243632512,22135.4943181818,33486.5852272727,4,28,61,123
1023,16.1401614258599,23501.7282502444,31650.3978494624,4,16,25,123
443,10.6211592429233,24389.539503386,31264.993227991,6,11,41,123
211,7.3301233814871,24697.0379146919,31127.2654028436,4,6,25,123
1372,18.6916272987487,33202.1741982507,22266.5670553936,3,9,48,123
528,11.5954342706098,43598.3125,16027.0776515152,6,27,67,123
563,11.9735864609222,43677.973357016,15963.1758436945,7,36,79,123
593,12.2884584063905,43749.7200674536,15848.6897133221,9,43,89,123
838,14.6080439381052,11452.0322195704,14364.9856801909,5,29,68,123
551,11.8452943327642,11586.2577132486,14644.0181488203,5,15,55,123
929,15.3807642011635,11898.6576964478,11541.727664155,5,22,59,123
660,12.9640896288571,12259.3424242424,12671.7984848485,4,7,20,123
695,13.3033941803657,12285.0920863309,12642.3625899281,5,8,20,123
1359,18.6028629049138,24174.8984547461,23544.9632082414,2,4,17,123
682,13.1783866198361,8484.92815249267,11908.1173020528,5,25,60,123
803,14.2997297486514,12015.4383561644,11395.595267746,3,5,27,123
3462,29.6915991616253,20995.4529173888,34575.3142692086,5,18,47,122
878,14.9526206417301,21042.0193621868,34403.1765375854,7,29,57,122
679,13.149369953539,22140.8630338733,33345.176730486,7,37,64,122
1233,17.7195054031339,22152.1459854015,33573.2595296026,4,18,51,122
317,8.984619476428,23795.7255520505,31223.0788643533,3,16,46,122
766,13.9663989006983,24001.5587467363,30267.9830287206,5,20,35,122
330,9.16699568847508,33150.3575757576,21990.4090909091,2,6,18,122
5242,36.5357953067994,34044.584700496,21927.2588706601,5,21,72,122
604,12.4019086032759,43554.3178807947,15140.2930463576,1,5,15,122
1727,20.970859275469,10782.2130862768,14804.8037058483,7,33,65,122
2571,25.5871017097056,11190.1901983664,12117.0159471023,1,12,40,122
1449,19.2089775902897,11242.8088336784,11545.3374741201,3,22,56,122
739,13.7180466798979,11539.3274695535,14511.2070365359,5,24,62,122
875,14.9270533036046,11722.3897142857,11419.7154285714,3,22,61,122
821,14.4591124639624,11799.2886723508,11413.2716199756,4,23,60,122
668,13.042423209535,17800.9326347305,9020.87275449102,2,14,34,122
1848,21.6930711457395,24130.2435064935,23429.8387445887,1,4,17,122
782,14.1115082396099,8390.16240409207,11515.8069053708,5,15,63,122
752,13.8381800656072,8542.77127659574,11879.7380319149,7,25,57,122
727,13.6062129119198,8604.92434662999,11802.2929848693,5,28,54,122
3936,31.6590298274524,20893.9634146341,35133.1646341463,1,11,38,121
411,10.2303612144064,21096.7201946472,35352.5401459854,2,24,55,121
706,13.4082595334594,21180.9461756374,35388.4206798867,1,16,58,121
2220,23.7764244129014,21469.3432432432,35420.2463963964,2,7,57,121
683,13.1880446545659,21996.5929721816,33171.7584187409,5,22,53,121
177,6.7136189855863,22136,33463,5,29,63,121
554,11.8774972766428,22172.1877256318,33603.6498194946,4,17,45,121
359,9.56130740599761,23928.6239554318,31289.8913649025,3,18,52,121
906,15.1891739573293,24082.6876379691,30212.7229580574,7,16,38,121
601,12.3710708217667,24294.615640599,31287.2296173045,3,14,42,121
603,12.3916378697515,24819.5207296849,30662.631840796,8,16,51,121
616,12.5245004655424,34089.3733766234,21977.2094155844,6,19,59,121
195,7.04672563994593,34094,22025,5,20,58,121
1178,17.3197932071836,43796.0653650255,15815.7707979626,7,45,88,121
501,11.2950698263651,11025.2934131737,11868.8023952096,3,8,34,121
982,15.8134198257678,11290.5458248472,14177.7270875764,3,11,48,121
3389,29.3768916569043,11424.1802891708,14299.0643257598,4,26,64,121
766,13.9663989006983,11531.7049608355,14461.2232375979,7,25,63,121
769,13.9937215200342,11816.8127438231,11384.5435630689,3,19,56,121
977,15.7731102526182,12001.4790174002,11614.6131013306,2,19,53,121
2123,23.2511829955929,12095.1168158267,11803.8761187,2,10,34,121
903,15.1640054662075,12090.7873754153,12038.0553709856,1,3,19,121
670,13.0619332028039,8155.79850746269,11603.3805970149,1,12,59,121
722,13.5593432827611,8515.36426592798,11915.1412742382,9,26,61,121
555,11.8882122064507,20943.9891891892,34604.4990990991,4,14,42,120
2209,23.7174457069895,21010.5857854233,34419.4377546401,7,30,57,120
682,13.1783866198361,21502.995601173,35290.0967741935,3,9,30,120
1373,18.6984378755092,23656.0276766205,31652.3124544792,2,9,20,120
1785,21.3200965633473,24115.5803921569,30177.3932773109,5,13,39,120
405,10.1554125038596,24385.2444444444,31289.5555555556,6,12,40,120
549,11.8237769774265,43745.6885245902,15897.8579234973,8,44,88,120
710,13.44618962206,43852.4577464789,15673.0323943662,6,37,82,120
1156,17.1573011497371,10720.0735294118,14691.0640138408,5,27,60,120
1170,17.2608821752548,10739.0786324786,14738.3957264957,8,27,61,120
927,15.3641990222042,11108.2092772384,11640.8252427184,3,11,46,120
495,11.2272309555287,11315.5737373737,11478.0424242424,3,21,62,120
556,11.8989174875091,17554.2895683453,7985.87410071942,5,19,34,120
349,9.42720108104809,17579,8012,6,19,35,120
804,14.3086309196028,8575.44154228856,11860.1592039801,7,26,55,120
1055,16.3906541644658,20775.8530805687,35015.082464455,2,6,21,119
654,12.9050274099422,21272.9082568807,35526.6529051988,1,11,64,119
453,10.7403679058497,22061.8896247241,33190.4525386313,7,24,64,119
645,12.8159237384917,22123.3085271318,33301.0372093023,6,36,64,119
1256,17.8840088804908,22161.3582802548,33520.8996815287,9,25,58,119
689,13.2458449811443,23579,31644,5,12,21,119
676,13.1202891145048,24826.0621301775,30581.6109467456,6,19,45,119
958,15.6189851389665,33766.2661795407,21678.8622129436,3,11,56,119
727,13.6062129119198,43069.954607978,15900.1746905089,4,7,31,119
478,11.0327557970201,43708.0836820084,15990.3912133891,5,33,76,119
570,12.0477926650407,43774.1,15236.6035087719,1,8,34,119
500,11.2837916709551,43820.506,15345.038,2,14,40,119
571,12.0583562730894,43869.6269702277,15452.8143607706,3,21,59,119
727,13.6062129119198,10727.8555708391,14804.6519944979,8,28,58,119
884,15.0036246123787,10828.2828054299,14921.4852941176,5,22,66,119
192,6.99230995578931,11658.6927083333,11347.875,2,16,57,119
619,12.5549613953295,17906.1292407108,8887.1647819063,2,5,31,119
913,15.2477388772447,23732.6276013143,23430.4337349398,1,6,45,119
1758,21.1582377321194,24187.736632537,23594.8959044369,2,5,16,119
788,14.1655410150923,8303.6345177665,11458,3,18,67,119
1184,17.3638453170168,8356.12077702703,11466.5523648649,4,16,61,119
729,13.6249156189089,8677.74348422497,11578.5994513032,3,17,45,119
590,12.2573352030019,8681.34576271186,11740.7949152542,4,23,48,119
628,12.6459039541955,8687.62579617834,11543.4299363057,3,12,43,119
540,11.7264602856701,20816.5611111111,34163.1018518519,5,22,56,118
1624,20.3358846409489,20932.3608374384,35214.0874384236,4,14,51,118
3275,28.8785716717696,20997.7450381679,34500.9120610687,7,23,53,118
871,14.8928952421235,23812.3536165327,31278.4626865672,3,15,47,118
583,12.1844052344019,23987.7358490566,31313.372212693,4,15,54,118
3806,31.1318155823332,24754.8355228586,31062.3476090384,3,5,28,118
482,11.0788217835865,43775.5394190871,15901.1908713693,7,40,87,118
536,11.6829482236125,43839.5,15793,8,43,83,118
930,15.3890401039422,43865.2752688172,15508.7322580645,5,24,70,118
713,13.4745671202913,10767.3899018233,14857.5343618513,6,29,62,118
366,9.6540734757207,11110.606557377,11562.8989071038,3,14,43,118
648,12.8456936363,11366.6018518519,14210.8040123457,4,17,55,118
513,11.4295396796996,11596.6764132554,11386.1423001949,4,18,68,118
1674,20.6465638685311,23787.9289127838,23842.1439665472,3,10,37,118
15704,63.2375739738978,25339.1623153337,35526.8664034641,1,4,26,118
735,13.6808703332818,8579.94421768707,11902.5768707483,7,26,56,118
1822,21.5399278109629,20909.296377607,34291.2343578485,6,30,60,117
784,14.1295421233129,20908.0841836735,34615.6977040816,4,12,40,117
548,11.8130036020893,20935.6167883212,34473.1642335766,5,27,54,117
315,8.95623198216277,20958.0666666667,35314.0793650794,8,19,60,117
728,13.6155674767319,22169.9065934066,33347.864010989,6,34,64,117
500,11.2837916709551,24303.268,31315.178,4,13,41,117
815,14.4061808190732,34032.4159509202,21849.781595092,5,24,66,117
607,12.4326698955152,34126.9390444811,21994.0049423394,4,18,51,117
3173,28.4253023746263,43092.4784115979,15372.154112827,2,12,28,117
564,11.9842154789592,43764.1524822695,15950.3617021277,9,37,82,117
421,10.3540701980767,43837,15828,8,41,83,117
779,14.0844141187959,43862.6341463415,15729.9332477535,4,41,83,117
1801,21.4154356484664,11642.248195447,14656.0094392004,3,11,46,117
908,15.205929807937,11848.4757709251,12228.6321585903,3,5,24,117
642,12.7860845274851,11886.4408099688,11391.3348909657,4,19,52,117
937,15.4468472732584,11983.8612593383,11527.9231590181,2,20,53,117
767,13.9755123756653,23709.7340286832,23920.4289439374,3,16,36,117
1021,16.124376423134,23755.8442703232,23898.5220372184,5,11,38,117
645,12.8159237384917,8507.30697674419,11949.6341085271,8,23,62,117
769,13.9937215200342,11666.5136540962,11614.6254876463,1,10,40,117
2712,26.279366983707,20931.456120944,34533.552359882,7,22,52,116
310,8.88486644658096,20968.3225806452,34420.2419354839,7,31,56,116
488,11.1475638399675,21185.7336065574,35544.5737704918,4,18,63,116
2300,24.2010369731996,21508.3891304348,35374.372173913,3,9,45,116
3107,28.1281185488548,33118.5178628903,22308.5065980045,1,9,33,116
584,12.1948505044165,33726.6335616438,21613.6506849315,6,8,38,116
859,14.7899477276122,33789.983701979,21653.2142025611,4,10,49,116
3182,28.4655870529567,43039.2900691389,15506.974230044,5,16,38,116
3541,30.0284572627606,43664.7585427845,16053.9751482632,4,23,68,116
611,12.4735669464126,43869.47299509,15341.8985270049,4,12,40,116
903,15.1640054662075,43894.9944629014,15639.5880398671,8,32,75,116
642,12.7860845274851,27823.8753894081,7005.29906542056,1,6,36,116
1502,19.5571255361938,27892.2896138482,7118.68508655127,1,5,38,116
682,13.1783866198361,10845.0601173021,14984.1788856305,3,15,58,116
362,9.60117404481482,11600.5580110497,14539.1077348066,5,20,54,116
676,13.1202891145048,11623.3786982249,14220.5576923077,3,9,40,116
542,11.7481558829159,17745.3616236162,9188.27121771218,3,9,28,116
856,14.7640986876497,23665.5607476636,23535.1565420561,2,8,49,116
876,14.9355806126712,23802.1187214612,23954.2168949772,2,11,38,116
870,14.8843434784312,8347.28620689655,12043.5126436782,2,16,48,116
903,15.1640054662075,11744.4695459579,11747.5249169435,3,13,51,116
509,11.3848928696778,22189.5461689587,33381.7996070727,7,37,64,115
116,5.4349937845278,24675.7327586207,30321.4827586207,3,14,58,115
465,10.8816946134492,24857.023655914,30629.4258064516,8,15,45,115
431,10.4763184734033,24857.5800464037,30668.8422273782,8,15,47,115
996,15.925743854252,43040.1636546185,15868.9568273092,3,8,31,115
1070,16.5067641460501,43050.1289719626,15449.0841121495,6,14,34,115
779,14.0844141187959,43714.6341463415,16042.1951219512,4,23,70,115
1760,21.1702697136049,43886.4198863636,15553.0869318182,8,28,73,115
487,11.1361362984298,43894,15693,6,35,78,115
1742,21.0617344344128,10679.7755453502,14727.2721010333,6,23,54,115
903,15.1640054662075,11296.2646733112,14126.4739756368,2,9,42,115
734,13.6715604510649,11537.9373297003,11373.8038147139,3,19,67,115
331,9.18087456953137,11948,11419,4,18,52,115
949,15.5454451718416,8443.47312961012,12012.2212855638,4,20,60,115
792,14.2014486544877,8473.58080808081,11974.3295454545,7,23,62,115
1005,15.9975357005936,8736,11549.4577114428,3,11,38,115
845,14.6689291722417,11966.5112426036,11749.249704142,2,12,43,115
1090,16.6603187470188,12137.5229357798,11627.6724770642,1,7,29,115
605,12.4121708380506,20830.0561983471,34225.0628099174,4,23,58,114
311,8.89918533813782,20924.9517684887,35273.4147909968,7,18,57,114
513,11.4295396796996,21150.0058479532,35543.9532163743,6,21,62,114
3332,29.1287973080166,22145.1665666266,33251.2415966387,3,34,64,114
4199,32.6996417360892,23614.745891879,30804.6925458442,1,4,28,114
421,10.3540701980767,43835.6817102138,15902.6508313539,10,36,79,114
421,10.3540701980767,43861,15822,11,38,82,114
467,10.9050709983138,43866,15846,11,35,81,114
992,15.8937322764496,43910.1633064516,15609.0403225806,9,30,74,114
317,8.984619476428,11283.1703470032,11439.2839116719,4,21,57,114
1167,17.2387386354451,11396.9597257926,11379.7429305913,3,21,59,114
1123,16.9106357582297,11573.8548530721,14392.3624220837,3,22,56,114
393,10.0038306771048,11594.4198473282,14475.8422391858,6,23,55,114
772,14.0209908960497,11629.0142487047,14487.1230569948,3,21,53,114
1181,17.3418332498743,11690.7019475021,14289.5757832345,2,9,39,114
643,12.7960386625292,17600.4245723173,7992.42457231726,5,16,34,114
938,15.4550877898612,8020.59061833689,11535.7164179104,4,20,54,114
650,12.8655019651614,8151.98461538462,11467.4692307692,1,21,65,114
954,15.5863435460492,8325.81027253669,11400.2997903564,6,18,61,114
818,14.4326709073086,8573.28973105135,11952.1833740831,7,24,59,114
605,12.4121708380506,20950.720661157,35367.4314049587,7,23,58,113
497,11.2498893659749,21032.0020120724,35458.6720321932,5,29,60,113
953,15.5781724610598,21099.9087093389,35502.0598111228,7,25,60,113
592,12.2780927711369,21110.2280405405,35561.5793918919,7,24,59,113
405,10.1554125038596,21127.4790123457,35527.5111111111,7,21,62,113
899,15.1303823528483,22201.6218020022,33576.9833147942,8,20,49,113
555,11.8882122064507,33703.1855855856,21570.2468468468,4,8,32,113
1599,20.1787513589495,43011.0450281426,15702.4934333959,3,12,40,113
705,13.398760233979,43842.0269503546,15960.0255319149,7,31,76,113
412,10.2427993481361,43889.6237864078,15860.6553398058,11,31,77,113
675,13.1105811671049,43896.1451851852,15818.1748148148,8,37,77,113
2063,22.9202669303333,27628.1439650994,6943.773630635,2,8,26,113
802,14.2908230335247,10734.078553616,14855.1920199501,7,28,57,113
859,14.7899477276122,10796.6193247963,14959.9010477299,5,18,56,113
921,15.3143959769955,11205.431053203,11472.4256243214,5,20,51,113
543,11.758988670725,11484.6537753223,12262.4548802947,3,18,39,113
1918,22.1001060938722,11940.1366006257,11357.5323253389,4,17,46,113
646,12.8258547153702,12241.4086687306,12616.8916408669,5,9,16,113
880,14.9696412740382,17841.0352272727,9032.99886363636,2,10,30,113
692,13.2746507672084,23686.9234104046,23954.7283236994,3,16,36,113
984,15.8295149137262,23712.7743902439,23829.6534552846,4,13,38,113
814,14.3973399585786,8547.60687960688,11987.1007371007,6,24,58,113
956,15.6026728784963,8663.910041841,11406.9874476987,1,6,35,113
793,14.210411387254,20897.4842370744,34459.1563682219,4,25,55,112
554,11.8774972766428,20908.9927797834,35244.0252707581,6,16,54,112
252,8.01069741374945,20919,35314.5,7,20,60,112
341,9.3185265439842,20938.3870967742,34359.8357771261,5,31,58,112
554,11.8774972766428,21104.9494584838,35604.3501805054,5,23,58,112
1055,16.3906541644658,21423.771563981,35733.1004739336,5,17,44,112
349,9.42720108104809,23072.5673352436,31440.1031518625,3,11,36,112
274,8.35305495321843,23089.8576642336,31478.5912408759,4,14,42,112
710,13.44618962206,23574.4211267606,31702.0901408451,4,15,20,112
2642,25.9379986783495,24023.9878879637,30211.7335352006,10,15,35,112
135,5.86323014283504,24698.5481481481,30314.8962962963,4,13,56,112
3352,29.2160878762105,24779.0626491647,30386.9313842482,3,18,47,112
436,10.5369107569964,33782.5940366972,21591.7339449541,6,9,38,112
258,8.10550186653081,34028.3837209302,21807.480620155,4,20,61,112
293,8.63781438336577,43835,15996,3,29,72,112
737,13.6994711173083,43880.2483039349,15906.1343283582,9,32,76,112
242,7.85014611107219,43910,15912.5,9,27,73,112
1525,19.7062949623775,10764.5809836066,14921.7678688525,7,24,57,112
1051,16.3595523258838,11032.8154138915,12057.1750713606,1,9,38,112
556,11.8989174875091,11350.0035971223,11362.7284172662,5,22,52,112
1129,16.9557509182342,11572.1842338353,14281.9078830824,3,18,50,112
410,10.2179079399006,11695.9853658537,12290.2073170732,2,9,29,112
443,10.6211592429233,12274.6162528217,12597.085778781,5,9,17,112
1047,16.3283912455435,13655.0573065903,8803.48424068768,2,14,47,112
1079,16.5760397488015,13695.6515291937,8687.43095458758,2,10,45,112
1067,16.4836075798499,13735.0937207123,8678.89878163074,2,12,46,112
1321,18.3409347558686,13739.198334595,8829.1332323997,3,15,46,112
998,15.9417255380068,13773.745490982,8793.71543086172,2,17,46,112
926,15.3559097315969,13823.4719222462,8688.70734341253,3,14,49,112
971,15.7246023665964,13833.6519052523,8578.32852729145,2,9,52,112
467,10.9050709983138,13856.5438972163,8638.52462526767,5,12,52,112
873,14.9099840546782,13868.6552119129,8711.15005727377,5,18,55,112
2870,27.0340433283293,13925.8968641115,8664.2362369338,3,13,54,112
1293,18.1455158722069,13929.1531322506,8764.24207269915,3,19,54,112
1949,22.2779885657967,23550.3329912776,23924.4463827604,2,15,43,112
919,15.2977589313704,23564.8966267682,23834.6104461371,1,17,46,112
618,12.5448159703228,23706.5453074434,24032.1132686084,3,17,38,112
811,14.3707847439186,25657.6609124538,35436.34648582,2,7,20,112
1019,16.1085759524865,7941.79685966634,11585.010794897,5,16,44,112
835,14.5818724439206,8052.08023952096,11496.4910179641,6,21,57,112
1137,17.0157183942605,8266.8654353562,11366.8161829376,4,19,63,112
680,13.1590492849591,8304.31764705882,11332.8764705882,5,18,58,112
1189,17.4004702160034,8380.28174936922,11357.9714045416,3,15,54,112
879,14.9611333783387,8731.07736063709,11765.2013651877,4,20,46,112
747,13.7920987519461,11634.8795180723,11756.5261044177,3,14,50,112
597,12.3298338042886,20976.1842546064,33232.0284757119,2,10,49,111
999,15.9497103747399,21026.1781781782,35488.6746746747,6,27,60,111
3595,30.2565568540867,21055.0887343533,35535.7663421419,8,26,61,111
481,11.0673232628094,21108.8024948025,35742.3305613306,3,16,49,111
467,10.9050709983138,22085.8222698073,33132.8222698073,9,21,59,111
204,7.20750812869432,22229.9509803922,33519.9019607843,7,27,60,111
1153,17.1350237530016,23444.3130962706,31722.1188204683,3,16,33,111
203,7.18982096552116,24679.6551724138,30280.7783251232,3,12,53,111
633,12.6961461224842,33741.8862559242,21551.9131121643,4,8,31,111
4670,34.4848624005177,43950.1925053533,15687.6892933619,4,31,73,111
839,14.6167573560814,43935.4183551847,15782.2193087008,5,31,74,111
1095,16.6984867666804,27619.998173516,6906.55525114155,4,9,26,111
599,12.3504695238389,11309.918196995,12234.6594323873,3,16,35,111
1026,16.1638100267126,11429.8099415205,14178.4132553606,2,14,47,111
836,14.5906014913615,11494.3062200957,11321.9461722488,4,16,56,111
5159,36.2453936695098,11536.8798216709,14209.5252955999,3,12,41,111
689,13.2458449811443,11866.8359941945,11236.1436865022,2,10,44,111
873,14.9099840546782,12005.0710194731,11414.6059564719,4,18,51,111
683,13.1880446545659,13982.121522694,8798.23133235725,3,15,53,111
537,11.6938414177958,23537.5586592179,24037.1545623836,4,12,41,111
1099,16.7289584832048,23584.2948134668,24034.9335759782,3,14,39,111
1196,17.4516159452542,23635.4882943144,23611.8846153846,4,11,51,111
1274,18.0117027512259,23657.8351648352,23679.7747252747,3,11,43,111
2151,23.4040093177444,23738.4128312413,23763.7131566713,2,11,36,111
795,14.228319915327,23770.9924528302,24037.1672955975,2,13,35,111
901,15.1472032389242,25455.244173141,35796.0066592675,2,7,31,111
1116,16.8578488065615,7926.50627240143,11637.8996415771,4,12,38,111
786,14.1475530192457,7979.07888040712,11527.9478371501,5,22,52,111
784,14.1295421233129,8001.19132653061,11494.9897959184,6,23,54,111
798,14.2551405233246,8476.81453634085,11280.4448621554,3,8,40,111
930,15.3890401039422,8520.07849462366,11267.7795698925,2,6,38,111
820,14.4503039876871,11980.0792682927,11326.4097560976,3,5,30,111
848,14.6949456204194,12020.3172169811,11342.7865566038,3,4,26,111
1899,21.9903701444613,20774.9968404423,35091.897314376,2,8,28,110
507,11.3625036781576,20895.3629191321,34366.2149901381,6,29,56,110
407,10.180456715759,21159.4054054054,35752.2825552826,3,15,47,110
686,13.2169764143568,21357,35759.5,6,18,48,110
1213,17.5752073544738,21391.6916735367,35754.1896125309,7,17,46,110
704,13.3892541950144,21453.4147727273,35779.4360795455,8,20,40,110
3149,28.317596389422,21558.7351540171,35712.6313115275,3,20,41,110
3481,29.7729637598379,21606.2964665326,35422.5530020109,1,10,46,110
701,13.3606954973111,22231.7489300999,33428.7232524964,7,36,64,110
